row id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
3267,35,admin.,married,university.degree,no,yes,no,telephone,may,mon,193,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3277,39,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,335,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3278,38,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,mon,120,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3287,42,blue-collar,divorced,basic.9y,no,unknown,unknown,telephone,may,mon,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3295,34,admin.,married,university.degree,no,no,no,telephone,may,mon,349,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3305,32,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3315,34,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3328,49,technician,married,professional.course,unknown,yes,no,telephone,may,mon,95,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3343,52,self-employed,married,university.degree,unknown,yes,no,telephone,may,mon,353,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3344,38,technician,single,professional.course,no,no,no,telephone,may,mon,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3346,31,technician,married,basic.9y,unknown,yes,no,telephone,may,mon,179,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3365,35,admin.,married,university.degree,no,yes,yes,telephone,may,mon,66,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3381,31,admin.,married,high.school,no,yes,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3413,30,unemployed,single,basic.9y,no,no,no,telephone,may,tue,294,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3437,36,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,265,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3441,39,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,269,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3451,40,admin.,married,university.degree,no,yes,no,telephone,may,tue,66,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3486,49,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,199,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3487,51,admin.,married,basic.6y,unknown,no,no,telephone,may,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3542,46,admin.,divorced,university.degree,unknown,no,no,telephone,may,tue,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3554,36,services,married,high.school,no,unknown,unknown,telephone,may,tue,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3556,32,student,single,high.school,unknown,yes,no,telephone,may,tue,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3576,31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3579,58,management,married,basic.4y,no,no,no,telephone,may,tue,325,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3580,39,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,650,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
3630,53,retired,married,high.school,unknown,no,no,telephone,may,tue,15,13,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3665,46,housemaid,married,basic.9y,no,no,no,telephone,may,tue,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3668,42,services,married,high.school,unknown,yes,no,telephone,may,tue,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3670,31,technician,single,university.degree,no,no,no,telephone,may,tue,47,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3673,46,management,married,basic.9y,no,yes,no,telephone,may,tue,153,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
3705,37,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3727,28,admin.,single,high.school,no,no,no,telephone,may,wed,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3750,54,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,783,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
3758,53,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,872,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3772,53,self-employed,married,university.degree,no,yes,no,telephone,may,wed,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3780,38,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3790,35,management,married,university.degree,no,no,yes,telephone,may,wed,717,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3803,30,services,single,high.school,no,yes,no,telephone,may,wed,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3849,28,unknown,single,basic.9y,unknown,yes,no,telephone,may,wed,102,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3870,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,394,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3893,50,unemployed,married,high.school,no,no,yes,telephone,may,wed,38,12,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3906,30,management,single,university.degree,no,yes,no,telephone,may,wed,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3922,48,management,married,university.degree,no,unknown,unknown,telephone,may,wed,291,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3953,31,self-employed,married,university.degree,no,no,no,telephone,may,wed,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3973,26,services,divorced,basic.6y,no,no,no,telephone,may,wed,281,15,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3975,34,services,married,basic.9y,no,yes,yes,telephone,may,wed,369,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
3994,26,admin.,married,university.degree,no,no,no,telephone,may,wed,239,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4035,38,housemaid,married,basic.6y,unknown,yes,no,telephone,may,fri,201,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4036,28,admin.,married,university.degree,no,yes,no,telephone,may,fri,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4039,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,329,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4050,38,admin.,divorced,high.school,no,no,no,telephone,may,fri,346,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4087,31,admin.,single,university.degree,no,no,no,telephone,may,fri,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4092,38,admin.,married,university.degree,no,no,no,telephone,may,fri,124,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4114,38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4117,47,management,divorced,university.degree,no,no,no,telephone,may,fri,63,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4132,36,technician,single,university.degree,unknown,no,no,telephone,may,fri,128,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4152,36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4163,45,services,single,basic.9y,unknown,yes,no,telephone,may,fri,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4171,42,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,397,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4186,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,378,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4189,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,50,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4212,35,admin.,married,high.school,unknown,no,no,telephone,may,fri,290,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4250,46,admin.,married,high.school,unknown,yes,no,telephone,may,fri,138,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4259,38,technician,married,university.degree,unknown,no,no,telephone,may,fri,224,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4284,53,technician,divorced,professional.course,no,no,no,telephone,may,fri,327,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4292,37,admin.,single,high.school,no,no,no,telephone,may,fri,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4298,35,student,single,high.school,no,yes,no,telephone,may,fri,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4316,60,retired,married,basic.4y,unknown,yes,no,telephone,may,fri,557,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4320,29,blue-collar,single,unknown,no,no,no,telephone,may,fri,92,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4331,37,technician,married,university.degree,unknown,no,no,telephone,may,fri,57,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4343,34,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,247,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4356,53,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,34,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4358,41,technician,married,professional.course,no,no,yes,telephone,may,fri,22,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4360,33,admin.,divorced,university.degree,no,no,no,telephone,may,fri,465,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4391,49,admin.,single,high.school,no,no,no,telephone,may,mon,501,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4416,41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4434,39,entrepreneur,married,basic.6y,unknown,yes,yes,telephone,may,mon,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4449,59,retired,divorced,professional.course,no,no,no,telephone,may,mon,113,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4473,45,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,223,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4490,50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4546,38,admin.,single,university.degree,no,no,no,telephone,may,mon,243,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4609,39,management,married,university.degree,no,no,no,telephone,may,mon,431,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
4643,30,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,157,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4660,59,admin.,married,professional.course,no,no,no,telephone,may,mon,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4663,35,admin.,married,high.school,no,no,no,telephone,may,mon,165,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4666,39,admin.,married,university.degree,no,no,no,telephone,may,mon,583,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4683,36,admin.,divorced,high.school,no,yes,no,telephone,may,mon,84,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4684,44,blue-collar,single,professional.course,unknown,no,no,telephone,may,mon,29,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4709,59,unknown,married,unknown,unknown,no,no,telephone,may,mon,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4737,37,blue-collar,married,professional.course,no,yes,no,telephone,may,tue,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4746,48,blue-collar,married,professional.course,no,yes,yes,telephone,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4758,28,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4770,51,unemployed,married,professional.course,no,no,no,telephone,may,tue,171,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4775,35,services,single,high.school,unknown,no,yes,telephone,may,tue,234,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4809,45,services,married,basic.9y,no,no,no,telephone,may,tue,255,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4818,48,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4846,29,blue-collar,single,high.school,no,yes,no,telephone,may,tue,174,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4863,36,blue-collar,single,basic.9y,unknown,no,no,telephone,may,tue,201,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4866,47,admin.,married,high.school,no,no,no,telephone,may,tue,731,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
4893,32,blue-collar,divorced,basic.4y,no,no,no,telephone,may,tue,537,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4897,37,technician,single,university.degree,no,yes,yes,telephone,may,tue,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4914,39,unemployed,single,basic.9y,unknown,yes,no,telephone,may,tue,405,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4924,32,blue-collar,married,professional.course,no,no,yes,telephone,may,tue,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4932,28,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,222,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4968,32,services,married,high.school,no,yes,no,telephone,may,tue,570,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5003,29,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,103,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5020,60,retired,divorced,basic.4y,unknown,yes,no,telephone,may,tue,135,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5026,55,technician,married,basic.6y,no,yes,no,telephone,may,tue,452,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5027,48,admin.,divorced,high.school,no,no,no,telephone,may,tue,62,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5070,52,services,married,high.school,no,no,no,telephone,may,tue,145,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5090,35,blue-collar,married,unknown,no,yes,no,telephone,may,tue,112,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5112,46,admin.,divorced,university.degree,unknown,yes,no,telephone,may,wed,318,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5113,39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,228,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5146,42,blue-collar,divorced,basic.4y,no,yes,yes,telephone,may,wed,738,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5155,56,retired,married,university.degree,no,yes,no,telephone,may,wed,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5162,53,technician,married,professional.course,no,yes,no,telephone,may,wed,248,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5171,41,services,married,high.school,no,yes,no,telephone,may,wed,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5172,59,technician,divorced,professional.course,no,no,no,telephone,may,wed,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5209,36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,21,21,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5228,38,admin.,married,high.school,unknown,no,no,telephone,may,wed,173,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5233,39,admin.,married,professional.course,no,yes,yes,telephone,may,wed,72,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5248,53,technician,divorced,university.degree,no,yes,no,telephone,may,wed,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5250,39,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,565,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5258,43,housemaid,married,basic.4y,unknown,yes,yes,telephone,may,wed,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5263,35,technician,married,university.degree,unknown,no,no,telephone,may,wed,399,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5269,47,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,489,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5278,43,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,123,18,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5282,31,entrepreneur,single,basic.9y,no,no,no,telephone,may,wed,232,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5284,56,retired,married,basic.6y,no,yes,no,telephone,may,wed,91,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5293,32,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,71,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5300,45,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5330,42,retired,married,basic.9y,unknown,yes,no,telephone,may,wed,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5332,45,admin.,married,basic.9y,no,yes,no,telephone,may,wed,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5373,30,services,married,unknown,no,yes,yes,telephone,may,wed,83,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5382,36,technician,married,professional.course,unknown,yes,no,telephone,may,wed,260,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5391,28,management,single,university.degree,no,no,no,telephone,may,wed,376,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5445,44,blue-collar,single,basic.4y,unknown,no,no,telephone,may,wed,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5466,28,self-employed,single,university.degree,no,no,no,telephone,may,wed,314,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5467,42,management,married,university.degree,no,no,no,telephone,may,wed,109,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5481,59,retired,married,professional.course,no,no,no,telephone,may,wed,560,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
5496,38,unknown,divorced,high.school,unknown,yes,no,telephone,may,wed,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
5530,37,services,married,high.school,unknown,no,yes,telephone,may,thu,284,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5535,46,admin.,married,professional.course,no,yes,no,telephone,may,thu,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5549,29,admin.,married,university.degree,no,yes,no,telephone,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5551,31,blue-collar,single,high.school,no,unknown,unknown,telephone,may,thu,230,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5615,44,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5642,56,admin.,divorced,basic.9y,unknown,yes,no,telephone,may,thu,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5660,52,services,married,basic.9y,unknown,no,no,telephone,may,thu,80,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5665,39,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,64,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5678,42,admin.,married,university.degree,no,no,no,telephone,may,thu,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5693,34,services,married,high.school,unknown,no,no,telephone,may,thu,376,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5696,29,self-employed,married,university.degree,no,no,no,telephone,may,thu,116,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5711,51,management,married,university.degree,no,yes,no,telephone,may,thu,410,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5750,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5751,41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,74,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5761,37,services,married,high.school,no,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5773,46,admin.,married,unknown,unknown,yes,no,telephone,may,thu,352,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5778,38,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,211,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5785,50,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,18,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5793,42,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,384,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5794,52,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,183,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5796,36,admin.,married,university.degree,no,yes,yes,telephone,may,thu,238,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
5809,45,admin.,married,basic.9y,unknown,no,yes,telephone,may,thu,191,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
